,cell_name,cell_type,threshold,error,dca_level,pi,info_per_dc
0,bbp001,L1,48.19817916933976,0.6585906410438703,16.0,32.8355066049583,2.0522191628098936
1,bbp002,L1,34.984068264804954,0.7655801618815093,10.0,24.457670989051266,2.445767098905127
2,bbp003,L1,39.41985170894868,2.4257222613018197,11.0,27.781008749619474,2.525546249965407
3,bbp004,L1,55.25716506433824,2.0666941664268044,16.0,38.16403145803399,2.3852519661271243
4,bbp005,L1,76.89347715725188,2.0983924975706727,20.0,52.63922097792491,2.6319610488962453
5,bbp006,L1,49.45030679502941,0.8440678300108844,16.0,34.318034196964696,2.1448771373102935
6,bbp007,L1,53.06483803769915,2.3079514375903605,16.0,37.02911130124434,2.3143194563277714
7,bbp008,L1,62.59323033780663,2.4751570616774887,18.0,43.25120405561919,2.4028446697566217
8,bbp009,L1,55.37880886174323,3.1632353281715595,18.0,37.7285766141302,2.0960320341183443
9,bbp010,L1,62.297387554278316,2.8432888817427333,18.0,42.38682668267898,2.3548237045932767
10,bbp011,L1,52.70931143793313,2.681972570558576,15.0,36.96376933435552,2.4642512889570347
11,bbp012,L1,42.5890223114949,2.891850493985321,11.0,29.388812832359505,2.6717102574872276
12,bbp013,L1,53.94182425148333,2.851690750860929,13.0,36.69554041823772,2.8227338783259786
13,bbp014,L1,34.03947284838683,0.9418221400707093,9.0,23.707477447027614,2.634164160780846
14,bbp017,L23,30.624045178362703,1.6018294104119748,8.0,21.052028636976942,2.631503579622118
15,bbp018,L23,32.19679363261412,1.4427232021533467,8.0,21.997603325939327,2.749700415742416
16,bbp019,L23,33.86000324431912,1.9705950835185722,9.0,24.023501447822394,2.6692779386469327
17,bbp020,L23,43.544484169086054,1.7405761983846686,13.0,30.418397995284227,2.3398767688680175
18,bbp023,L23,38.905359310518776,0.622077499715434,14.0,26.877173349365417,1.9197980963832442
19,bbp024,L23,81.56419754266105,1.2533228629965223,23.0,56.5938724174999,2.4606031485869524
20,bbp025,L23,31.593995305007635,0.6880799476479552,10.0,22.248722200860463,2.2248722200860462
21,bbp026,L23,55.67695318122976,0.7715113122621283,16.0,38.645434581326136,2.4153396613328835
22,bbp027,L23,31.48471795007679,0.6572007925906895,10.0,22.01393000720754,2.201393000720754
23,bbp028,L23,55.198051914647024,0.9236205511815732,15.0,37.6131516506143,2.5075434433742867
24,bbp031,L23,50.01079817206222,0.6993054220780514,14.0,34.920486013542494,2.4943204295387496
25,bbp032,L23,69.90042370800255,0.9526965050191128,20.0,48.65560372064239,2.4327801860321197
26,bbp034,L23,34.97242433893209,0.8763199932797647,11.0,24.170539993947486,2.1973218176315896
27,bbp035,L23,70.21678452625484,1.2951549949539627,21.0,48.45761734676327,2.307505587941108
28,bbp036,L23,32.224656944070205,0.7212849701918101,10.0,22.452486833148047,2.245248683314805
29,bbp037,L23,57.62648710135416,1.1898299546068796,16.0,39.86611854756896,2.49163240922306
30,bbp038,L23,52.01626458092344,0.9849638978042166,15.0,36.42677953042182,2.428451968694788
31,bbp040,L23,41.471433111493326,0.7371121647474435,13.0,29.402225230143227,2.2617096330879405
32,bbp041,L23,58.28457732882291,0.667282981931412,16.0,40.81163697611569,2.550727311007231
33,bbp042,L23,31.61054877189676,0.6535048738931032,10.0,22.63521110769537,2.263521110769537
34,bbp043,L23,67.92533691130274,0.877790556255758,17.0,47.064507167783226,2.7685004216343074
35,bbp045,L23,53.8199634834921,1.5067436293039675,18.0,37.677325981235775,2.093184776735321
36,bbp046,L23,55.44615051890506,1.0701641968855398,17.0,38.26166447749957,2.250686145735269
37,bbp047,L23,68.93569477894911,1.045676031044566,19.0,46.88468771859974,2.467615143084197
38,bbp048,L23,23.89731635671529,0.7123381616869396,8.0,17.351527294636234,2.1689409118295293
39,bbp049,L23,50.58709705159938,2.2867857989620193,14.0,35.32905808225517,2.5235041487325125
40,bbp050,L23,29.083431779881703,1.0171468141741367,10.0,20.655680519336666,2.0655680519336665
41,bbp051,L23,62.891072598983385,1.2932086004483174,19.0,42.97951338461275,2.2620796518217237
42,bbp052,L23,32.94287220928984,0.8594846090869419,10.0,22.831439335757295,2.2831439335757295
43,bbp053,L23,46.89219231086169,1.1670227315790556,13.0,32.34138174945939,2.4877985961122606
