,cell_name,cell_type,threshold,error,dca_level,pi,info_per_dc
0,bbp001,L1,48.19817916933976,0.6585906410438703,10.0,24.610879709212366,2.4610879709212368
1,bbp002,L1,34.984068264804954,0.7655801618815093,6.0,17.965775963320787,2.994295993886798
2,bbp003,L1,39.41985170894868,2.4257222613018197,7.0,21.282818981044578,3.040402711577797
3,bbp004,L1,55.25716506433824,2.0666941664268044,10.0,28.716654115019885,2.8716654115019886
4,bbp005,L1,76.89347715725188,2.0983924975706727,13.0,40.57116392118886,3.120858763168374
5,bbp006,L1,49.45030679502941,0.8440678300108844,10.0,25.858920117417927,2.5858920117417927
6,bbp007,L1,53.06483803769915,2.3079514375903605,10.0,27.946958665233506,2.794695866523351
7,bbp008,L1,62.59323033780663,2.4751570616774887,11.0,32.054907725350226,2.9140825204863843
8,bbp009,L1,55.37880886174323,3.1632353281715595,11.0,27.844765205580956,2.5313422914164505
9,bbp010,L1,62.297387554278316,2.8432888817427333,11.0,31.270819632115696,2.8428017847377904
10,bbp011,L1,52.70931143793313,2.681972570558576,9.0,27.179388276161678,3.0199320306846307
11,bbp012,L1,42.5890223114949,2.891850493985321,7.0,22.37890810720254,3.1969868724575057
12,bbp013,L1,53.94182425148333,2.851690750860929,8.0,27.201378355179678,3.4001722943974597
13,bbp014,L1,34.03947284838683,0.9418221400707093,6.0,18.66558372088342,3.1109306201472364
14,bbp017,L23,30.624045178362703,1.6018294104119748,5.0,15.819311166508651,3.1638622333017303
15,bbp018,L23,32.19679363261412,1.4427232021533467,5.0,16.500999508797488,3.3001999017594974
16,bbp019,L23,33.86000324431912,1.9705950835185722,6.0,19.007849068292956,3.1679748447154927
17,bbp020,L23,43.544484169086054,1.7405761983846686,8.0,22.726334074376567,2.840791759297071
18,bbp023,L23,38.905359310518776,0.622077499715434,9.0,20.61278269424225,2.2903091882491386
19,bbp024,L23,81.56419754266105,1.2533228629965223,14.0,41.883058981347425,2.9916470700962448
20,bbp025,L23,31.593995305007635,0.6880799476479552,6.0,16.381620458208833,2.730270076368139
21,bbp026,L23,55.67695318122976,0.7715113122621283,10.0,29.12101455887697,2.9121014558876968
22,bbp027,L23,31.48471795007679,0.6572007925906895,6.0,16.171319235110712,2.695219872518452
23,bbp028,L23,55.198051914647024,0.9236205511815732,10.0,29.450584144274483,2.9450584144274483
24,bbp031,L23,50.01079817206222,0.6993054220780514,9.0,26.86122076906135,2.9845800854512614
25,bbp032,L23,69.90042370800255,0.9526965050191128,12.0,35.69115765638822,2.974263138032352
26,bbp034,L23,34.97242433893209,0.8763199932797647,7.0,18.413339587478827,2.630477083925547
27,bbp035,L23,70.21678452625484,1.2951549949539627,13.0,36.21745652716776,2.7859581943975202
28,bbp036,L23,32.224656944070205,0.7212849701918101,6.0,16.475042299006002,2.745840383167667
29,bbp037,L23,57.62648710135416,1.1898299546068796,10.0,30.011757927322257,3.0011757927322256
30,bbp038,L23,52.01626458092344,0.9849638978042166,9.0,26.772464831448215,2.974718314605357
31,bbp040,L23,41.471433111493326,0.7371121647474435,8.0,22.06884595572675,2.758605744465844
32,bbp041,L23,58.28457732882291,0.667282981931412,10.0,30.833375317345855,3.0833375317345855
33,bbp042,L23,31.61054877189676,0.6535048738931032,6.0,16.75928909223734,2.793214848706223
34,bbp043,L23,67.92533691130274,0.877790556255758,10.0,34.00630605710289,3.400630605710289
35,bbp045,L23,53.8199634834921,1.5067436293039675,11.0,28.03590423035191,2.548718566395628
36,bbp046,L23,55.44615051890506,1.0701641968855398,11.0,29.46310675478088,2.6784642504346254
37,bbp047,L23,68.93569477894911,1.045676031044566,12.0,35.37718676657129,2.9480988972142743
38,bbp048,L23,23.89731635671529,0.7123381616869396,5.0,13.259385122600174,2.6518770245200347
39,bbp049,L23,50.58709705159938,2.2867857989620193,9.0,27.176837249048376,3.0196485832275974
40,bbp050,L23,29.083431779881703,1.0171468141741367,6.0,15.251422044889335,2.5419036741482226
41,bbp051,L23,62.891072598983385,1.2932086004483174,12.0,32.47342725145321,2.706118937621101
42,bbp052,L23,32.94287220928984,0.8594846090869419,6.0,16.72506227132172,2.7875103785536197
43,bbp053,L23,46.89219231086169,1.1670227315790556,8.0,24.070183956969682,3.0087729946212103
44,bbp054,L23,29.350813381111088,0.7536613365931186,8.0,15.807193577307523,1.9758991971634403
45,bbp055,L23,31.41632619577829,0.8084996900670569,6.0,17.51494109730491,2.9191568495508182
46,bbp056,L23,72.01511838814501,1.6187595281755616,13.0,37.64783687321876,2.895987451786058
47,bbp057,L23,51.4822519076536,2.536366760619603,9.0,27.358335487501822,3.039815054166869
48,bbp060,L4,43.19479387097965,0.7620521253224879,6.0,21.753634232099834,3.6256057053499724
49,bbp061,L4,55.8055031806315,0.8237823979313463,9.0,30.003713693246144,3.333745965916238
50,bbp062,L4,50.82493415939322,0.7650591738797721,7.0,26.67122129976017,3.8101744713943098
51,bbp063,L4,74.01907641782826,2.134098963119852,11.0,37.077648440067314,3.370695312733392
52,bbp066,L4,75.30010576962687,1.0058620198974362,12.0,38.91909905829199,3.243258254857666
53,bbp067,L4,87.43527902355582,1.4786360085874262,14.0,45.48167158224907,3.248690827303505
54,bbp068,L4,36.80664499981884,0.6826552491495603,6.0,18.773127149420525,3.1288545249034208
55,bbp069,L4,75.4362484278762,0.971503603970635,10.0,38.344208985888585,3.8344208985888586
56,bbp070,L4,65.29840599669221,1.1034617264052329,12.0,34.44212042003608,2.8701767016696738
57,bbp071,L4,31.280726168248712,0.4994421452949496,6.0,16.488934728668763,2.7481557881114607
58,bbp072,L4,58.58003719624048,0.801980925659475,9.0,29.666533984098415,3.2962815537887127
59,bbp075,L4,35.92898291538247,0.655748199434381,6.0,18.292819689486905,3.0488032815811508
60,bbp076,L4,55.15535455484073,1.2126739738457963,9.0,28.411394414156245,3.1568216015729162
61,bbp077,L4,60.05617818957001,0.9189710420789816,10.0,30.717658818546035,3.0717658818546036
62,bbp078,L4,64.38632499803965,1.2143143813657309,11.0,33.269522965382784,3.0245020877620714
63,bbp079,L4,28.393306629172617,0.7498430140498212,5.0,15.092070303287867,3.0184140606575736
64,bbp080,L4,59.48521375862123,0.9100767270395802,11.0,30.30129019655102,2.7546627451410015
65,bbp081,L4,39.62287824260915,0.6180615074002643,8.0,21.651900284309917,2.7064875355387397
66,bbp082,L4,58.21421146708309,0.7599401487214695,10.0,30.753778379485038,3.075377837948504
67,bbp083,L4,60.995971820540525,1.8685324228159212,11.0,32.51873858066751,2.9562489618788645
68,bbp084,L4,64.9724342387232,1.6705462532373794,11.0,33.98293177714623,3.0893574342860206
69,bbp086,L4,46.74938131908479,0.9506757674671727,8.0,23.884968783935864,2.985621097991983
70,bbp087,L4,60.80426102240102,1.600692221031159,10.0,31.14885068705507,3.114885068705507
71,bbp088,L4,41.12356840486648,0.5831094214664825,7.0,21.21911479079513,3.0313021129707325
72,bbp089,L4,56.72757059831109,1.4339716491788461,9.0,29.870950130402765,3.3189944589336404
73,bbp090,L4,60.507095463158244,1.0616329082560694,11.0,30.698414185032046,2.790764925912004
74,bbp091,L4,71.15693781777641,1.394458195530174,14.0,36.54918242804753,2.6106558877176806
75,bbp092,L4,24.03133134696945,0.69743004022959,5.0,13.587431007680905,2.717486201536181
76,bbp093,L4,62.04897926917602,1.0854599117305093,10.0,31.205986127944723,3.1205986127944723
77,bbp094,L4,31.83901258328342,1.0503303244576108,7.0,17.13726867304401,2.448181239006287
78,bbp095,L4,55.461903364361014,1.2722497027905426,11.0,29.48337180121784,2.68030652738344
79,bbp096,L4,26.445994086977098,0.8341009282691798,5.0,13.971836759807367,2.7943673519614736
80,bbp097,L4,48.20687250153605,1.290036101736693,8.0,24.348393477764716,3.0435491847205896
81,bbp098,L4,38.970919705927116,0.6126118518862664,10.0,19.79349789709862,1.9793497897098622
82,bbp099,L4,40.8145923976443,1.5042287325687285,9.0,21.946731276212358,2.4385256973569285
83,bbp100,L4,60.32170184347744,0.7690996391243362,11.0,30.670500499120127,2.7882273181018298
84,bbp101,L4,50.582225679890506,1.7575479714514228,10.0,25.48427684885726,2.548427684885726
85,bbp102,L4,34.026220665766594,0.8359711456636403,9.0,17.847474569596205,1.983052729955134
86,bbp106,L5,34.984778818847296,0.547448072228978,6.0,18.63619067599495,3.1060317793324916
87,bbp107,L5,47.0109115763111,0.6023843635292792,8.0,24.821464003600024,3.102683000450003
88,bbp108,L5,29.149211557582856,0.5767268304936787,5.0,14.775451441375136,2.955090288275027
89,bbp109,L5,59.592733338693854,2.1069438273770182,9.0,31.856455939458776,3.5396062154954198
90,bbp111,L5,52.924453553986716,0.8521578314761313,9.0,26.83060286269418,2.9811780958549092
91,bbp112,L5,30.767051290546284,0.6515268543535192,6.0,16.59768716012401,2.766281193354002
92,bbp113,L5,70.0968525869809,1.3047266790635295,12.0,35.19730567308751,2.933108806090626
93,bbp114,L5,30.227859551808823,0.6187754882783555,6.0,16.642808674578564,2.773801445763094
94,bbp115,L5,55.40402763663681,0.7907868401371917,9.0,28.79974723979428,3.1999719155326978
95,bbp118,L5,43.649688597310956,0.26405205421861694,9.0,22.959885174767127,2.551098352751903
96,bbp119,L5,48.54002301823499,1.5866841552779363,8.0,24.438653762897502,3.0548317203621878
97,bbp120,L5,79.48565021071167,1.4412201586598412,14.0,41.02506110543505,2.930361507531075
98,bbp121,L5,58.541577371403854,2.038178680818925,10.0,30.142934270797735,3.0142934270797737
99,bbp122,L5,45.220374464055574,0.44504490539570607,9.0,24.214533907313946,2.6905037674793273
100,bbp124,L5,79.01770150359191,1.4070981098393924,15.0,41.04565097770389,2.736376731846926
101,bbp125,L5,81.08554080949132,1.4701543261790964,15.0,42.13924910923762,2.8092832739491747
102,bbp126,L5,38.987857164095864,0.7032059168449537,7.0,20.593373216667626,2.9419104595239465
103,bbp127,L5,53.77455501374891,0.6168585476736244,9.0,27.89329077893404,3.0992545309926713
104,bbp128,L5,121.4436980330412,2.500174947642963,15.0,62.75643368683379,4.183762245788919
105,bbp129,L5,137.24007698288358,3.2659061975923436,18.0,70.06133766201026,3.892296536778348
106,bbp132,L5,76.2066034287053,1.6183213760651944,12.0,39.044770981850675,3.253730915154223
107,bbp133,L5,80.1799019709505,2.015576813056194,12.0,41.87856998898471,3.4898808324153925
108,bbp134,L5,38.30059633378257,0.49229522004994025,7.0,19.641252398849325,2.805893199835618
109,bbp135,L5,64.99432287835253,0.7483366606750448,10.0,34.2628301350548,3.42628301350548
110,bbp136,L5,71.28623531644814,1.0829164763640606,10.0,36.10656706040107,3.610656706040107
111,bbp139,L5,67.70497733268512,1.6300178267040861,12.0,35.408907499085075,2.950742291590423
112,bbp140,L5,68.94782157479935,1.345481044534475,12.0,35.922478149846725,2.9935398458205604
113,bbp141,L5,91.1280705102387,1.5518535226097039,15.0,46.162536004727684,3.0775024003151787
114,bbp142,L5,39.8697332315236,0.7745720646656732,7.0,20.326076486859506,2.9037252124085007
115,bbp143,L5,62.08838215221547,1.222033998588993,10.0,31.512789880593587,3.151278988059359
116,bbp144,L5,84.9741504349802,2.8942754935461257,14.0,43.71145351995952,3.1222466799971085
117,bbp145,L5,41.70917841175774,1.151209794415326,8.0,21.391325786549753,2.673915723318719
118,bbp146,L5,53.54927542857972,2.4142370893321297,9.0,27.195445649397797,3.021716183266422
119,bbp147,L5,35.42716312689279,1.0417195168259281,7.0,18.137825896730657,2.591117985247237
120,bbp148,L5,44.7420313810604,1.6268161073745036,8.0,23.43945767901651,2.9299322098770637
121,bbp149,L5,42.845342945109785,0.8127940235901687,8.0,21.877272019726405,2.7346590024658006
122,bbp150,L5,66.2063880726078,1.1920997594054341,12.0,34.4749538406672,2.8729128200556
123,bbp151,L5,50.56928477717829,1.1627800601778426,9.0,25.707151693454797,2.856350188161644
124,bbp152,L5,82.98186999308348,0.6146837523704224,15.0,42.75320682027428,2.8502137880182854
125,bbp153,L5,63.44224973955592,0.9408444238515402,13.0,31.98926656061725,2.460712812355173
126,bbp154,L5,57.832630054850874,0.5260062407434174,12.0,29.31547931543423,2.4429566096195194
127,bbp155,L5,78.59630115777298,0.688968640892953,15.0,39.482787032152025,2.6321858021434683
128,bbp156,L6,179.3673310104483,3.259179579915995,31.0,91.43294866579856,2.949449956961244
129,bbp159,L6,35.63460587458585,0.6257315801436282,6.0,18.282774138282253,3.047129023047042
